Timestamp,Source IP,Destination Port,Protocol
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,UDP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
19-06-2025 17.47,192.168.0.105,80,TCP
19-06-2025 17.47,192.168.0.105,443,TCP
